Time,Wave Probe C,Wave Probe G,Wave Probe L
448.875,-14.33395101,128.4724932,-28.44534468
448.9375,32.49804899,107.4494932,-27.67284468
449,60.93004899,85.15949318,-19.94784468
449.0625,83.20204899,68.34499318,-1.92284468
449.125,106.226049,57.70249318,23.58575532
449.1875,142.594049,45.55949318,50.34965532
449.25,165.122049,34.93249318,85.36965532
449.3125,174.082049,21.56749318,114.4836553
449.375,192.514049,2.014962181,140.7486553
449.4375,226.034049,-25.22550682,169.8296553
449.5,243.698049,-59.38050682,179.0996553
449.5625,246.770049,-99.46050682,159.0306553
449.625,193.266049,-137.0805068,135.5826553
449.6875,129.010049,-163.0675068,124.5256553
449.75,66.56204899,-186.1005068,122.7236553
449.8125,-1.037951007,-204.9105068,128.3726553
449.875,-57.61395101,-221.7405068,117.2996553
449.9375,-103.421951,-230.8985068,86.65715532
450,-136.189951,-230.4035068,43.67075532
450.0625,-156.173951,-218.0125068,-8.34424468
450.125,-165.133951,-198.2285068,-56.49674468
450.1875,-166.669951,-181.6455068,-103.8933447
450.25,-169.213951,-164.3055068,-144.0633447
450.3125,-171.789951,-135.6105068,-182.4303447
450.375,-158.477951,-98.22250682,-221.0393447
450.4375,-162.829951,-58.37500682,-248.3503447
450.5,-177.149951,-25.47300682,-266.6333447
450.5625,-189.709951,-0.723006819,-272.7963447
450.625,-195.837951,9.671993181,-271.5093447
450.6875,-194.557951,18.59749318,-259.6803447
450.75,-191.757951,31.20449318,-248.0763447
450.8125,-198.413951,34.66949318,-229.2953447
450.875,-202.237951,27.25999318,-205.5893447
450.9375,-191.757951,13.15249318,-185.5203447
451,-170.237951,4.242463181,-160.8003447
451.0625,-136.701951,-2.440036819,-132.4593447
451.125,-97.02195101,-10.85500682,-102.3483447
451.1875,-63.74195101,-13.33000682,-75.29424468
451.25,-38.14195101,-3.430036819,-50.31674468
451.3125,-4.861951007,21.56749318,-23.79424468
451.375,31.21804899,48.03449318,1.18324532
451.4375,67.58604899,62.63699318,19.70715532
451.5,101.634049,82.45249318,37.21715532
451.5625,136.434049,115.6174932,53.69715532
451.625,171.762049,149.0144932,79.18965532
451.6875,194.034049,168.8294932,111.3776553
451.75,190.210049,191.0894932,148.1996553
451.8125,177.650049,211.3994932,174.9956553
451.875,161.266049,220.2944932,188.9006553
451.9375,141.570049,213.6124932,201.5026553
452,127.474049,195.8074932,212.5746553
452.0625,115.186049,167.5774932,209.2276553
452.125,99.58604899,136.9024932,191.7336553
452.1875,90.09804899,94.56449318,158.5156553
452.25,88.30604899,43.84249318,127.0846553
452.3125,85.76204899,0.514493181,101.3507553
452.375,86.51404899,-40.81800682,80.73465532
452.4375,89.07404899,-81.39250682,67.36075532
452.5,104.946049,-118.2855068,56.54575532
452.5625,125.698049,-151.2035068,41.35325532
452.625,139.250049,-176.2005068,35.41465532
452.6875,141.570049,-191.0505068,35.68825532
452.75,126.210049,-199.7135068,44.68465532
452.8125,98.54604899,-201.9405068,67.61825532
452.875,61.93804899,-197.7335068,94.63965532
452.9375,22.00204899,-188.8235068,113.4376553
453,-19.46995101,-180.1455068,116.5436553
453.0625,-57.10195101,-173.2305068,92.59575532
453.125,-83.46995101,-166.0535068,55.75715532
453.1875,-107.533951,-155.8905068,14.04215532
453.25,-134.909951,-153.1675068,-30.48924468
453.3125,-168.189951,-157.8855068,-77.37034468
453.375,-201.213951,-157.6385068,-117.5403447
453.4375,-230.157951,-143.2835068,-156.4063447
453.5,-245.261951,-113.5675068,-188.3363447
453.5625,-250.621951,-64.08300682,-211.2703447
453.625,-248.589951,-16.31550682,-225.6903447
453.6875,-246.797951,25.51199318,-234.4453447
453.75,-235.773951,55.70699318,-245.2603447
453.8125,-218.365951,79.96199318,-247.3203447
453.875,-196.365951,102.2374932,-241.6553447
453.9375,-168.701951,118.0774932,-234.9603447
454,-139.789951,125.7494932,-225.4333447
454.0625,-103.165951,126.9874932,-198.1213447
454.125,-63.22995101,122.7944932,-171.8563447
454.1875,-30.22195101,108.4394932,-142.5183447
454.25,10.49804899,89.87749318,-99.24134468
454.3125,63.98604899,61.39949318,-58.55674468
454.375,109.826049,35.17999318,-29.47534468
454.4375,154.866049,18.84499318,11.46715532
454.5,177.650049,6.206993181,56.27215532
454.5625,186.354049,-5.905036819,104.6826553
454.625,174.850049,-12.85050682,147.6846553
454.6875,158.466049,-9.385506819,176.5246553
454.75,139.250049,6.206993181,197.9136553
454.8125,118.018049,23.53199318,205.1236553
454.875,97.52204899,46.05449318,200.7296553
454.9375,78.83404899,72.28949318,179.8726553
455,62.45004899,103.2274932,153.6076553
455.0625,53.50604899,129.2294932,126.3286553
455.125,59.39404899,136.9024932,101.3507553
455.1875,70.89804899,138.1394932,84.35575532
455.25,78.83404899,143.3224932,76.11575532
455.3125,79.09004899,155.7124932,71.72215532
455.375,72.43404899,164.6074932,63.99715532
455.4375,63.47404899,159.1624932,56.80325532
455.5,55.28204899,146.3074932,53.69715532
455.5625,50.17804899,134.1644932,49.85075532
455.625,50.43404899,134.4124932,43.92825532
455.6875,58.37004899,132.4474932,35.68825532
455.75,59.65004899,103.7224932,32.59825532
455.8125,60.41804899,67.10749318,26.16075532
455.875,56.81804899,57.19199318,27.19075532
455.9375,55.28204899,74.28499318,39.01965532
456,59.65004899,67.84999318,54.98465532
456.0625,76.03404899,33.18449318,63.73965532
456.125,99.31404899,12.90499318,63.48215532
456.1875,120.306049,14.37449318,72.75215532
456.25,129.778049,9.424493181,90.53575532
456.3125,121.586049,-18.77500682,109.5906553
456.375,99.82604899,-41.06550682,126.3286553
456.4375,78.57804899,-45.02550682,129.9176553
456.5,60.93004899,-41.06550682,126.3286553
456.5625,40.94604899,-55.66800682,109.8486553
456.625,23.28204899,-89.08050682,93.60965532
456.6875,-5.117951007,-119.7705068,67.10325532
456.75,-39.16595101,-146.2375068,33.37075532
456.8125,-73.74195101,-172.9835068,-9.90534468
456.875,-102.653951,-211.3305068,-57.78424468
456.9375,-124.685951,-245.2535068,-91.25924468
457,-145.149951,-263.3205068,-117.0253447
457.0625,-147.981951,-263.0735068,-137.6093447
457.125,-139.277951,-256.8705068,-153.3333447
457.1875,-134.413951,-259.3455068,-156.6643447
457.25,-136.957951,-257.8605068,-161.5733447
457.3125,-145.661951,-241.7725068,-164.9043447
457.375,-162.557951,-210.5875068,-167.7533447
457.4375,-177.677951,-170.7405068,-164.9203447
457.5,-184.061951,-126.9485068,-153.0753447
457.5625,-182.541951,-80.66550682,-149.7283447
457.625,-169.469951,-38.34300682,-154.3463447
457.6875,-154.109951,-0.228006819,-149.7283447
457.75,-131.853951,41.86249318,-138.1243447
457.8125,-121.597951,74.53249318,-130.1413447
457.875,-114.173951,89.87749318,-121.9013447
457.9375,-108.045951,115.8494932,-116.5103447
458,-101.389951,159.1624932,-123.9613447
458.0625,-93.70995101,196.2874932,-127.5833447
458.125,-83.46995101,218.8244932,-115.2063447
458.1875,-71.42195101,224.7644932,-105.6793447
458.25,-45.56595101,226.0024932,-84.83784468
458.3125,-14.33395101,224.5174932,-59.86034468
458.375,11.52204899,220.5424932,-37.71534468
458.4375,44.29004899,217.0924932,-12.73784468
458.5,85.25004899,200.7574932,19.96465532
458.5625,132.866049,181.6844932,58.60575532
458.625,174.594049,157.4294932,96.95715532
458.6875,222.978049,131.9524932,139.9756553
458.75,276.722049,111.3944932,182.4636553
458.8125,322.306049,94.56449318,228.2826553
458.875,336.642049,78.22949318,271.0436553
458.9375,330.498049,48.77699318,298.5956553
459,305.154049,31.20449318,322.5436553
459.0625,262.386049,31.45199318,339.2806553
459.125,225.538049,53.72699318,346.4906553
459.1875,184.578049,78.72449318,311.7126553
459.25,143.106049,87.38699318,264.3486553
459.3125,100.610049,88.37699318,216.4536553
459.375,67.58604899,93.82199318,158.0006553
459.4375,46.06604899,108.6874932,101.6082553
459.5,33.26604899,119.5624932,56.27215532
459.5625,23.02604899,125.7494932,20.47965532
459.625,9.986048993,126.7394932,-7.82924468
459.6875,-1.805951007,119.5624932,-22.76424468
459.75,-11.02195101,95.80199318,-23.79424468
459.8125,-17.16595101,52.75249318,-16.60034468
459.875,-25.10195101,15.61199318,-9.11674468
459.9375,-28.41395101,-27.93250682,-14.00924468
460,-27.91795101,-68.27500682,-10.67784468
460.0625,-16.90995101,-101.2085068,1.44074532
460.125,1.538048993,-130.3975068,7.10574532
460.1875,24.81804899,-147.7225068,5.54465532
460.25,40.17804899,-164.5685068,2.72824932
460.3125,43.50604899,-186.1005068,1.44074532
460.375,43.52204899,-207.1385068,-4.75534468
460.4375,43.26604899,-227.1705068,-12.73784468
460.5,46.57804899,-240.0405068,-16.58424468
460.5625,47.85804899,-248.7025068,-14.78174468
460.625,40.94604899,-250.9305068,-7.05674468
460.6875,4.354048993,-249.4605068,2.96965532
460.75,-43.27795101,-250.1875068,3.22715532
460.8125,-92.94195101,-245.9955068,-15.03924468
460.875,-141.325951,-228.1755068,-41.04674468
460.9375,-186.877951,-199.9605068,-64.47924468
461,-222.477951,-170.7405068,-87.15534468
461.0625,-244.237951,-146.9805068,-111.8753447
461.125,-258.045951,-124.4575068,-139.9263447
461.1875,-264.461951,-89.08050682,-162.5863447
461.25,-263.181951,-48.73800682,-180.3703447
461.3125,-250.109951,-18.77500682,-197.8643447
461.375,-239.117951,-0.723006819,-209.9833447
461.4375,-223.757951,10.42996318,-215.6483447
461.5,-205.581951,19.09249318,-229.5363447
461.5625,-192.013951,27.75499318,-230.8243447
461.625,-175.117951,42.10999318,-224.6603447
461.6875,-147.981951,62.14199318,-230.3093447
461.75,-105.725951,77.98199318,-223.8883447
461.8125,-69.88595101,89.87749318,-200.1983447
461.875,-37.37395101,97.79749318,-174.7053447
461.9375,-19.46995101,106.7074932,-137.1103447
462,7.410048993,113.3744932,-93.07784468
462.0625,41.98604899,118.5724932,-51.10534468
462.125,78.08204899,124.7594932,-14.26674468
462.1875,107.266049,118.8194932,31.80965532
462.25,139.778049,113.6374932,84.87075532
462.3125,167.682049,113.8694932,126.0706553
462.375,177.650049,121.8044932,161.8476553
462.4375,178.674049,140.8474932,191.9906553
462.5,167.170049,164.1274932,220.8146553
462.5625,157.698049,179.2244932,238.3406553
462.625,152.818049,194.0744932,240.1436553
462.6875,154.098049,221.2844932,232.1446553
462.75,151.810049,239.3524932,209.9996553
462.8125,149.762049,248.5244932,186.8246553
462.875,142.850049,247.7824932,164.4386553
462.9375,131.842049,236.6294932,146.6546553
463,119.538049,226.0024932,128.6296553
463.0625,116.738049,208.4144932,113.1796553
463.125,132.866049,181.9324932,110.0896553
463.1875,145.394049,135.8974932,106.2436553
463.25,148.482049,84.16949318,103.1371553
463.3125,139.250049,31.45199318,105.4546553
463.375,133.618049,-20.01250682,105.9856553
463.4375,134.146049,-61.36050682,110.3476553
463.5,137.714049,-98.71750682,112.9226553
463.5625,127.474049,-134.1255068,111.8926553
463.625,100.098049,-165.5585068,105.7126553
463.6875,63.98604899,-189.5655068,95.92715532
463.75,37.87404899,-215.5535068,84.61325532
463.8125,26.88204899,-236.3435068,65.79965532
463.875,8.706048993,-251.9355068,42.89825532
463.9375,-24.58995101,-258.6025068,13.26965532
464,-52.49395101,-259.0975068,-17.63034468
464.0625,-69.37395101,-250.6825068,-43.89534468
464.125,-90.63795101,-240.5355068,-69.64534468
464.1875,-124.941951,-234.5955068,-89.45674468
464.25,-169.981951,-228.6705068,-107.2243447
464.3125,-206.093951,-209.8455068,-128.3553447
464.375,-231.181951,-185.3425068,-154.3463447
464.4375,-254.221951,-161.5825068,-176.2503447
464.5,-277.517951,-140.0655068,-195.5463447
464.5625,-287.757951,-125.4635068,-213.3303447
464.625,-286.477951,-107.3955068,-224.4033447
464.6875,-277.005951,-76.21050682,-242.9433447
464.75,-256.781951,-40.32300682,-260.4533447
464.8125,-234.493951,1.504493181,-269.4493447
464.875,-219.901951,37.88699318,-269.7063447
464.9375,-216.589951,58.93999318,-264.8303447
465,-203.773951,72.28949318,-251.4403447
465.0625,-176.141951,84.16949318,-225.1753447
465.125,-142.093951,89.38249318,-192.7303447
465.1875,-112.141951,86.64449318,-169.8133447
465.25,-73.74195101,65.11199318,-144.8353447
465.3125,-25.35795101,37.63949318,-109.8153447
465.375,15.60204899,19.58749318,-74.52174468
465.4375,40.69004899,5.959493181,-46.47034468
465.5,58.62604899,-6.415506819,-12.22284468
465.5625,85.49004899,-21.74500682,31.03715532
465.625,120.306049,-29.92800682,69.14715532
465.6875,153.074049,-30.42300682,113.1796553
465.75,170.994049,-38.34300682,155.4256553
465.8125,168.690049,-38.34300682,186.5676553
465.875,156.418049,-30.17550682,184.5076553
465.9375,148.226049,-23.49300682,175.2536553
466,148.482049,-21.25000682,159.0306553
466.0625,125.186049,-14.08800682,139.7186553
466.125,75.26604899,6.949493181,124.0106553
466.1875,44.54604899,35.65949318,104.1676553
466.25,36.61004899,59.18749318,88.45965532
466.3125,21.49004899,74.03749318,71.46465532
466.375,-1.293951007,95.05949318,52.92465532
466.4375,-15.61395101,126.9874932,29.49215532
466.5,-18.18995101,167.0824932,18.69325532
466.5625,-10.50995101,202.7374932,24.10075532
466.625,-4.605951007,223.5124932,32.32465532
466.6875,2.306048993,242.8324932,26.67575532
466.75,14.83404899,243.8074932,16.35965532
466.8125,34.05004899,212.8694932,11.72465532
466.875,43.77804899,168.8294932,9.93824532
466.9375,48.11404899,126.2444932,13.01215532
467,58.88204899,90.61999318,19.96465532
467.0625,86.27404899,59.68249318,25.64575532
467.125,117.234049,47.04449318,31.03715532
467.1875,126.210049,33.18449318,37.21715532
467.25,129.522049,14.12699318,52.16825532
467.3125,150.530049,-10.11250682,77.12965532
467.375,177.650049,-37.84800682,98.51825532
467.4375,178.930049,-59.86000682,116.8006553
467.5,167.410049,-78.93300682,125.2986553
467.5625,149.506049,-92.53000682,130.1746553
467.625,135.170049,-103.6835068,134.3106553
467.6875,114.162049,-117.5435068,133.2806553
467.75,85.50604899,-133.1355068,122.1926553
467.8125,42.24204899,-148.9755068,106.7586553
467.875,-19.72595101,-162.3255068,95.41215532
467.9375,-72.18995101,-173.2305068,71.46465532
468,-106.509951,-176.4325068,34.65825532
468.0625,-135.165951,-168.0335068,-4.49784468
468.125,-161.789951,-162.3255068,-46.71174468
468.1875,-173.837951,-158.6285068,-80.70174468
468.25,-188.173951,-151.4505068,-120.3733447
468.3125,-194.301951,-142.2935068,-155.6343447
468.375,-195.325951,-132.8885068,-186.7913447
468.4375,-196.621951,-121.7505068,-217.9653447
468.5,-200.445951,-108.3705068,-235.2183447
468.5625,-211.469951,-91.78750682,-245.5013447
468.625,-217.597951,-71.01300682,-240.6253447
468.6875,-208.637951,-56.41050682,-217.7083447
468.75,-192.509951,-40.57050682,-202.0003447
468.8125,-165.133951,-16.81050682,-188.0793447
468.875,-130.573951,13.64749318,-170.3113447
468.9375,-84.49395101,49.27199318,-153.0753447
469,-25.86995101,79.46699318,-131.1713447
469.0625,12.54604899,106.9544932,-102.3483447
469.125,35.31404899,134.4124932,-72.97674468
469.1875,50.94604899,166.0924932,-37.71534468
469.25,60.16204899,166.8344932,-8.08674468
469.3125,53.74604899,147.2974932,24.10075532
469.375,48.88204899,126.7394932,62.96715532
469.4375,50.43404899,107.6974932,95.92715532
469.5,58.88204899,97.03949318,121.6776553
469.5625,72.94604899,86.39699318,133.2646553
469.625,85.25004899,69.31949318,139.7186553
469.6875,108.034049,50.77249318,131.9936553
469.75,138.738049,39.12449318,114.2096553
469.8125,165.362049,32.19449318,99.29075532
469.875,182.530049,30.21449318,91.05075532
469.9375,192.514049,36.66499318,95.66965532
470,187.122049,40.36199318,102.3646553
470.0625,175.106049,39.61949318,111.3776553
470.125,159.234049,38.62949318,125.8136553
470.1875,132.354049,36.16999318,143.5646553
470.25,88.30604899,37.63949318,152.8346553
470.3125,48.11404899,38.62949318,147.9586553
470.375,29.42604899,34.17449318,137.1276553
470.4375,-1.293951007,34.66949318,113.6946553
470.5,-42.50995101,25.51199318,75.60075532
470.5625,-68.87795101,10.67746318,24.10075532
470.625,-76.04595101,-16.06800682,-18.40284468
470.6875,-73.21395101,-49.96000682,-46.21284468
470.75,-77.06995101,-88.09050682,-72.20424468
470.8125,-87.54995101,-115.0525068,-92.04784468
470.875,-86.78195101,-140.5605068,-101.0603447
470.9375,-65.80595101,-166.5485068,-100.2883447
471,-44.30195101,-184.1205068,-95.39534468
471.0625,-45.56595101,-194.7475068,-94.62284468
471.125,-59.14995101,-195.9855068,-93.33534468
471.1875,-65.03795101,-182.1405068,-89.19924468
471.25,-56.82995101,-161.3355068,-83.55034468
471.3125,-49.42195101,-132.8885068,-76.59784468
471.375,-53.50195101,-98.22250682,-55.20924468
471.4375,-52.98995101,-54.18300682,-39.75924468
471.5,-41.22995101,-11.35000682,-36.68534468
471.5625,-36.36595101,22.04699318,-40.53174468
471.625,-49.67795101,50.01449318,-50.31674468
471.6875,-67.59795101,78.72449318,-58.55674468
471.75,-72.95795101,107.6974932,-61.66284468
471.8125,-70.90995101,128.9824932,-54.95174468
471.875,-71.42195101,134.1644932,-45.18284468
471.9375,-81.14995101,130.4674932,-40.78924468
472,-82.44595101,130.2194932,-37.97284468
472.0625,-70.14195101,128.9824932,-33.06424468
472.125,-47.61395101,108.4394932,-22.50674468
472.1875,-29.43795101,88.12949318,-13.51034468
472.25,-25.10195101,74.53249318,-3.21034468
472.3125,3.330048993,69.56699318,11.20965532
472.375,58.11404899,66.61249318,24.87325532
472.4375,114.674049,63.37949318,42.38325532
472.5,143.858049,54.46949318,56.54575532
472.5625,179.698049,33.18449318,61.16465532
472.625,233.970049,10.18246318,77.38715532
472.6875,292.338049,-12.85050682,100.8196553
472.75,335.858049,-33.39300682,128.3726553
472.8125,276.466049,-53.93550682,163.3926553
472.875,205.042049,-66.29500682,194.2926553
472.9375,144.882049,-74.23050682,209.2276553
